"","X","id","itemname","itemtype","datecreated","datedumped","mealtype","actiontaken","actionreason","quantity","quantitytype","locationid"
"10791",11419,11419,"Deli Bar Waste Module","Menu","2016-11-02 23:38:37","2016-11-02","","Discarded","Over Production",7.4,"Pound",9
"10792",11420,11420,"Grilled Cheese","Menu","2016-11-02 23:40:14","2016-11-02","","Discarded","Over Production",10,"Portion",9
"10793",11421,11421,"Hamburger No Bun","Menu","2016-11-02 23:40:28","2016-11-02","","Discarded","Over Production",5,"Portion",9
"10794",11422,11422,"Crinkle Cut Fries","Menu","2016-11-02 23:40:47","2016-11-02","","Discarded","Over Production",15,"Pound",9
"10795",11423,11423,"Grilled Hot Dogs","Menu","2016-11-02 23:41:14","2016-11-02","","Discarded","Over Production",4,"Portion",9
"10796",11424,11424,"Grilled Chicken Cutlet","Menu","2016-11-02 23:41:23","2016-11-02","","Discarded","Over Production",10,"Pound",9
"10797",11425,11425,"Beef Brisket Tacos","Menu","2016-11-02 23:42:26","2016-11-02","","Discarded","Over Production",5.2,"Pound",9
"10798",11426,11426,"Lentil Taco in a Hard Shell","Menu","2016-11-02 23:42:39","2016-11-02","","Discarded","Over Production",6.6,"Pound",9
"10799",11427,11427,"Spanish Rice","Menu","2016-11-02 23:42:59","2016-11-02","","Discarded","Over Production",11,"Pound",9
"10800",11428,11428,"Fish Taco with Chipotle Cream and Salsa Fresca","Menu","2016-11-02 23:43:21","2016-11-02","","Discarded","Over Production",15,"Portion",9
"10801",11429,11429,"Chefs Choice Pasta du Jour","Menu","2016-11-02 23:43:32","2016-11-02","","Discarded","Over Production",6,"Pound",9
"10802",11430,11430,"Meat Sauce","Menu","2016-11-02 23:43:50","2016-11-02","","Discarded","Over Production",2.6,"Pound",9
"10803",11431,11431,"Marinara Sauce","Menu","2016-11-02 23:44:00","2016-11-02","","Discarded","Over Production",4.8,"Pound",9
"10819",11451,11451,"Waffles","Menu","2016-11-03 14:53:37","2016-11-03","","Discarded","Over Production",30,"Each",9
"10821",11453,11453,"Apple Pancakes","Menu","2016-11-03 14:54:44","2016-11-03","","Discarded","Over Production",15,"Each",9
"10835",11467,11467,"Marinara Sauce","Menu","2016-11-03 23:10:39","2016-11-03","","Discarded","Over Production",1,"Pound",9
"10837",11470,11470,"BBQ Chicken Drumsticks","Menu","2016-11-03 23:16:33","2016-11-03","","Discarded","Over Production",20,"Portion",9
"10838",11471,11471,"Chefs Choice Pasta du Jour","Menu","2016-11-03 23:16:44","2016-11-03","","Discarded","Over Production",5,"Portion",9
"10839",11472,11472,"Meat Sauce","Menu","2016-11-03 23:16:57","2016-11-03","","Discarded","Over Production",5,"Portion",9
"10840",11473,11473,"Red Petite Potatoes w/Dill","Menu","2016-11-03 23:17:07","2016-11-03","","Discarded","Over Production",10,"Portion",9
"10841",11474,11474,"Roasted Root Vegetables","Menu","2016-11-03 23:17:15","2016-11-03","","Discarded","Over Production",12,"Portion",9
"10842",11475,11475,"Sauteed Pork Cutlet","Menu","2016-11-03 23:17:29","2016-11-03","","Discarded","Over Production",13,"Portion",9
"10843",11476,11476,"Vegan Mongolian Stir Fry","Menu","2016-11-03 23:17:36","2016-11-03","","Discarded","Over Production",8,"Portion",9
"10878",11520,11520,"Frittata (basic)","Menu","2016-11-04 15:03:53","2016-11-04","","Discarded","Over Production",5,"Portion",9
"10897",11542,11542,"Baked Potatoes","Menu","2016-11-04 22:56:14","2016-11-04","","Discarded","Over Production",20,"Portion",9
"10899",11544,11544,"Baked Beans","Menu","2016-11-04 22:56:26","2016-11-04","","Discarded","Over Production",10,"Portion",9
"10900",11545,11545,"Baked Potatoes","Menu","2016-11-04 22:56:35","2016-11-04","","Discarded","Over Production",20,"Portion",9
"10902",11547,11547,"Crispy Dijon Scrod","Menu","2016-11-04 22:56:48","2016-11-04","","Discarded","Over Production",14,"Portion",9
"10903",11548,11548,"Steamed Broccoli","Menu","2016-11-04 22:57:03","2016-11-04","","Discarded","Over Production",1,"Pound",9
"10943",11590,11590,"White Rice","Menu","2016-11-05 22:56:55","2016-11-05","","Discarded","Over Production",3,"Pound",9
"10944",11591,11591,"Broccoli Stromboli","Menu","2016-11-05 22:57:02","2016-11-05","","Discarded","Over Production",30,"Portion",9
"10945",11592,11592,"Chicken Piccata","Menu","2016-11-05 22:57:22","2016-11-05","","Discarded","Over Production",5,"Pound",9
"10946",11593,11593,"Marinara Sauce","Menu","2016-11-05 22:57:29","2016-11-05","","Discarded","Over Production",6,"Pound",9
"10947",11594,11594,"Ham and Pepperoni Stromboli","Menu","2016-11-05 22:57:47","2016-11-05","","Discarded","Over Production",5,"Portion",9
"10948",11595,11595,"Roasted Garlic Potatoes","Menu","2016-11-05 22:57:54","2016-11-05","","Discarded","Over Production",10,"Pound",9
"10949",11596,11596,"Meat Sauce","Menu","2016-11-05 22:57:59","2016-11-05","","Discarded","Over Production",5,"Pound",9
"10950",11597,11597,"Gingered Green Beans and Carrots","Menu","2016-11-05 22:58:10","2016-11-05","","Discarded","Over Production",4,"Pound",9
"10953",11600,11600,"Curley Fries","Menu","2016-11-05 23:13:35","2016-11-05","","Discarded","Over Production",2,"Pound",9
"10954",11601,11601,"Grilled Cheese","Menu","2016-11-05 23:13:41","2016-11-05","","Discarded","Over Production",1,"Each",9
"10955",11602,11602,"Grilled Hot Dogs","Menu","2016-11-05 23:13:50","2016-11-05","","Discarded","Over Production",4,"Each",9
"10956",11603,11603,"Hamburger No Bun","Menu","2016-11-05 23:14:06","2016-11-05","","Discarded","Over Production",6,"Each",9
"10957",11604,11604,"Grilled Chicken Cutlet","Menu","2016-11-05 23:14:13","2016-11-05","","Discarded","Over Production",6,"Each",9
"10993",11650,11650,"Salad Bar Waste Module","Menu","2016-11-07 00:33:22","2016-11-06","","Discarded","Over Production",16.6,"Pound",9
"10994",11651,11651,"Salad Dressing Waste Module","Menu","2016-11-07 00:33:46","2016-11-06","","Discarded","Over Production",7.8,"Pound",9
"11024",11690,11690,"Chipotle Ranch Grilled Chicken","Menu","2016-11-07 21:29:10","2016-11-07","","Discarded","Over Production",20,"Each",9
"11025",11691,11691,"Green Beans and Tomatoes","Menu","2016-11-07 21:29:42","2016-11-07","","Discarded","Over Production",1,"Pound",9
"11033",11702,11702,"Home Fries","Menu","2016-11-07 22:31:13","2016-11-07","","Discarded","Over Production",25,"Pound",9
"11034",11704,11704,"Broccoli Stromboli","Menu","2016-11-07 22:33:33","2016-11-07","","Discarded","Over Production",90,"Portion",9
"11037",11707,11707,"Basmati Rice","Menu","2016-11-08 00:17:31","2016-11-07","","Discarded","Over Production",5,"Pound",9
"11039",11709,11709,"Brown Gravy","Menu","2016-11-08 00:17:48","2016-11-07","","Discarded","Over Production",2,"Pound",9
"11040",11710,11710,"Corn","Menu","2016-11-08 00:18:03","2016-11-07","","Discarded","Over Production",5,"Pound",9
"11041",11711,11711,"Linguini  with White Beans, Garlic & Herbs","Menu","2016-11-08 00:18:21","2016-11-07","","Discarded","Over Production",15,"Pound",9
"11042",11712,11712,"Mashed Potatoes","Menu","2016-11-08 00:18:41","2016-11-07","","Discarded","Over Production",10,"Pound",9
"11043",11713,11713,"Yankee Pot Roast","Menu","2016-11-08 00:19:01","2016-11-07","","Discarded","Over Production",10,"Pound",9
"11044",11714,11714,"Chefs Choice Pasta du Jour","Menu","2016-11-08 00:19:09","2016-11-07","","Discarded","Over Production",6,"Pound",9
"11045",11715,11715,"Grilled Cheese","Menu","2016-11-08 00:19:17","2016-11-07","","Discarded","Over Production",4,"Portion",9
"11046",11716,11716,"Grilled Chicken Cutlet","Menu","2016-11-08 00:19:23","2016-11-07","","Discarded","Over Production",6,"Pound",9
"11047",11717,11717,"Grilled Hot Dogs","Menu","2016-11-08 00:19:41","2016-11-07","","Discarded","Over Production",7,"Pound",9
"11048",11718,11718,"Scrod w/ Fresh Dill","Menu","2016-11-08 00:19:54","2016-11-07","","Discarded","Over Production",12,"Portion",9
"11054",11726,11726,"Salad Dressing Waste Module","Menu","2016-11-08 00:31:17","2016-11-07","","Discarded","Over Production",2.4,"Pound",9
"11055",11727,11727,"Salad Bar Waste Module","Menu","2016-11-08 00:31:29","2016-11-07","","Discarded","Over Production",10,"Pound",9
"11096",11778,11778,"Sausage, Onion, & Pepper Grinder","Menu","2016-11-08 23:02:02","2016-11-08","","Discarded","Over Production",24,"Portion",9
"11105",11789,11789,"Grilled Chicken Cutlet","Menu","2016-11-09 00:19:32","2016-11-08","","Discarded","Over Production",10,"Each",9
"11106",11790,11790,"Grilled Hot Dogs","Menu","2016-11-09 00:19:53","2016-11-08","","Discarded","Over Production",7,"Each",9
"11107",11791,11791,"Grilled Chicken Cutlet","Menu","2016-11-09 00:20:08","2016-11-08","","Discarded","Over Production",10,"Each",9
"11108",11792,11792,"Straight Cut French Fries","Menu","2016-11-09 00:20:14","2016-11-08","","Discarded","Over Production",2,"Pound",9
"11109",11793,11793,"Grilled Cheese","Menu","2016-11-09 00:20:30","2016-11-08","","Discarded","Over Production",10,"Each",9
"11110",11794,11794,"Sauteed Beef Tips","Menu","2016-11-09 00:21:50","2016-11-08","","Discarded","Over Production",5.3,"Pound",9
"11111",11795,11795,"Chicken Chablis","Menu","2016-11-09 00:23:34","2016-11-08","","Discarded","Over Production",4.2,"Pound",9
"11112",11796,11796,"Vegetarian Strudel","Menu","2016-11-09 00:24:08","2016-11-08","","Discarded","Over Production",3.8,"Pound",9
"11116",11800,11800,"Roasted Yukon Golds","Menu","2016-11-09 00:24:37","2016-11-08","","Discarded","Over Production",2.4,"Pound",9
"11117",11802,11802,"White Rice","Menu","2016-11-09 00:25:35","2016-11-08","","Discarded","Over Production",13.6,"Pound",9
"11118",11803,11803,"Roasted Butternut Squash","Menu","2016-11-09 00:26:53","2016-11-08","","Discarded","Over Production",7.6,"Pound",9
"11119",11804,11804,"Chefs Choice Pasta du Jour","Menu","2016-11-09 00:27:21","2016-11-08","","Discarded","Over Production",4.2,"Pound",9
"11120",11805,11805,"Sauteed Mushrooms","Menu","2016-11-09 00:27:52","2016-11-08","","Discarded","Over Production",0.4,"Pound",9
"11121",11806,11806,"Marinara Sauce","Menu","2016-11-09 00:29:21","2016-11-08","","Discarded","Over Production",2.8,"Pound",9
"11122",11807,11807,"Meat Sauce","Menu","2016-11-09 00:29:39","2016-11-08","","Discarded","Over Production",5.6,"Pound",9
"11159",11847,11847,"Grilled Guinness Bratwurst","Menu","2016-11-09 19:25:28","2016-11-09","","Discarded","Over Production",24,"Portion",9
"11167",11855,11855,"Grilled Guinness Bratwurst","Menu","2016-11-09 21:27:57","2016-11-09","","Discarded","Over Production",21,"Portion",9
"11178",11866,11866,"Rice & Orzo Pilaf","Menu","2016-11-10 00:18:00","2016-11-09","","Discarded","Over Production",8.6,"Pound",9
"11179",11867,11867,"BBQ Baked Beans","Menu","2016-11-10 00:18:39","2016-11-09","","Discarded","Over Production",5.8,"Pound",9
"11180",11868,11868,"Pulled Pork","Menu","2016-11-10 00:19:09","2016-11-09","","Discarded","Over Production",11.8,"Pound",9
"11226",11918,11918,"Pork Sausage Links","Menu","2016-11-10 16:05:55","2016-11-10","","Discarded","Over Production",2.6,"Pound",9
"11227",11919,11919,"Pumpkin Pancakes","Menu","2016-11-10 16:06:26","2016-11-10","","Discarded","Over Production",21,"Each",9
"11228",11920,11920,"Mini Potato Pancakes","Menu","2016-11-10 16:07:08","2016-11-10","","Discarded","Over Production",1.9,"Pound",9
"11254",11947,11947,"Mashed Red Potatoes with Garlic","Menu","2016-11-11 00:16:35","2016-11-10","","Discarded","Over Production",20,"Portion",9
"11255",11948,11948,"Roasted Vegetable Pasta","Menu","2016-11-11 00:16:50","2016-11-10","","Discarded","Over Production",5,"Portion",9
"11256",11949,11949,"Slow Cooked Barbeque Beef Brisket","Menu","2016-11-11 00:17:03","2016-11-10","","Discarded","Over Production",12,"Portion",9
"11257",11950,11950,"Grilled Hot Dogs","Menu","2016-11-11 00:17:15","2016-11-10","","Discarded","Over Production",8,"Portion",9
"11258",11951,11951,"Shrimp Jambalaya","Menu","2016-11-11 00:17:31","2016-11-10","","Discarded","Over Production",20,"Portion",9
"11259",11952,11952,"Chicken Fricassee w/ Dumplings","Menu","2016-11-11 00:17:42","2016-11-10","","Discarded","Over Production",7,"Portion",9
"11285",11982,11982,"Waffles","Menu","2016-11-11 16:11:55","2016-11-11","","Discarded","Over Production",8,"Each",9
"11286",11983,11983,"Strawberry Pancakes","Menu","2016-11-11 16:12:07","2016-11-11","","Discarded","Over Production",1.6,"Pound",9
"11287",11984,11984,"Cheddar Broccoli Soup","Menu","2016-11-11 17:54:45","2016-11-09","","Repurposed","Over Production",5,"Pound",9
"11298",11995,11995,"Ranch Chicken Wings","Menu","2016-11-12 00:16:20","2016-11-11","","Discarded","Over Production",6,"Each",9
"11299",11996,11996,"Italian Baked Scrod","Menu","2016-11-12 00:16:35","2016-11-11","","Discarded","Over Production",2,"Portion",9
"11301",11998,11998,"Buffalo Wings","Menu","2016-11-12 00:16:50","2016-11-11","","Discarded","Over Production",9,"Each",9
"11309",12006,12006,"Grilled Hot Dogs","Menu","2016-11-12 00:20:25","2016-11-11","","Discarded","Over Production",4,"Each",9
"11310",12007,12007,"Cross Trax French Fries","Menu","2016-11-12 00:20:35","2016-11-11","","Discarded","Over Production",1,"Pound",9
"11311",12008,12008,"Grilled Chicken Cutlet","Menu","2016-11-12 00:20:41","2016-11-11","","Discarded","Over Production",8,"Each",9
"11312",12009,12009,"Hamburger No Bun","Menu","2016-11-12 00:20:51","2016-11-11","","Discarded","Over Production",2,"Each",9
"11313",12010,12010,"Grilled Cheese","Menu","2016-11-12 00:21:04","2016-11-11","","Discarded","Over Production",4,"Each",9
"11321",12020,12020,"Buttermilk Pancakes","Menu","2016-11-12 19:15:49","2016-11-12","","Discarded","Over Production",5,"Portion",9
"11322",12021,12021,"French Toast","Menu","2016-11-12 19:16:35","2016-11-12","","Discarded","Over Production",15,"Portion",9
"11323",12022,12022,"Corned Beef Hash","Menu","2016-11-12 19:17:55","2016-11-12","","Discarded","Over Production",8.4,"Pound",9
"11334",12033,12033,"Pork Milanese","Menu","2016-11-13 00:15:35","2016-11-12","","Discarded","Over Production",10,"Portion",9
"11335",12034,12034,"Herb Baked Chicken","Menu","2016-11-13 00:15:58","2016-11-12","","Discarded","Over Production",24,"Portion",9
"11336",12035,12035,"Autumn Medley","Menu","2016-11-13 00:17:46","2016-11-12","","Discarded","Over Production",6,"Portion",9
"11337",12036,12036,"Meat Sauce","Menu","2016-11-13 00:18:00","2016-11-12","","Discarded","Over Production",6,"Pound",9
"11338",12037,12037,"Herb Baked Chicken","Menu","2016-11-13 00:18:24","2016-11-12","","Discarded","Over Production",10,"Portion",9
"11340",12039,12039,"Pork Milanese","Menu","2016-11-13 00:18:39","2016-11-12","","Discarded","Over Production",4,"Portion",9
"11341",12040,12040,"Puerto Rican Rice & Beans","Menu","2016-11-13 00:18:48","2016-11-12","","Discarded","Over Production",6,"Pound",9
"11377",12077,12077,"Whole Grain Pancakes","Menu","2016-11-13 21:17:12","2016-11-13","","Discarded","Over Production",13,"Each",9
"11381",12081,12081,"Corn","Menu","2016-11-14 00:18:40","2016-11-13","","Discarded","Over Production",4.2,"Pound",9
"11383",12083,12083,"Grilled Chicken Bella","Menu","2016-11-14 00:20:24","2016-11-13","","Discarded","Over Production",2.4,"Pound",9
"11384",12084,12084,"Garden Blend Rice","Menu","2016-11-14 00:21:04","2016-11-13","","Discarded","Over Production",12,"Pound",9
"11385",12085,12085,"Lasagna Roll Ups","Menu","2016-11-14 00:21:47","2016-11-13","","Discarded","Over Production",1,"Each",9
"11386",12086,12086,"Baked Potatoes","Menu","2016-11-14 00:22:17","2016-11-13","","Discarded","Over Production",6,"Each",9
"11388",12088,12088,"Potato Bar Toppings","Menu","2016-11-14 00:23:41","2016-11-13","","Discarded","Over Production",8.6,"Pound",9
"11395",12096,12096,"Chefs Choice Pasta du Jour","Menu","2016-11-14 00:24:48","2016-11-13","","Discarded","Over Production",1.6,"Pound",9
"11397",12098,12098,"Meat Sauce","Menu","2016-11-14 00:25:39","2016-11-13","","Discarded","Over Production",0.5,"Pound",9
"11398",12099,12099,"Marinara Sauce","Menu","2016-11-14 00:25:48","2016-11-13","","Discarded","Over Production",8.6,"Pound",9
"11429",12130,12130,"Beet and Kale Burger w/ Bun","Menu","2016-11-14 20:55:00","2016-11-14","","Discarded","Expired",14,"Portion",9
"11433",12136,12136,"Southwest Caesar Grain Salad","Menu","2016-11-14 21:25:30","2016-11-14","","Discarded","Over Production",5,"Pound",9
"11434",12137,12137,"Bulgur Arugula Salad","Menu","2016-11-14 21:26:13","2016-11-14","","Discarded","Expired",2.5,"Pound",9
"11435",12138,12138,"Southern Rice Salad","Menu","2016-11-14 21:27:16","2016-11-14","","Discarded","Expired",2,"Pound",9
"11460",12165,12165,"Basmati Rice","Menu","2016-11-15 00:35:06","2016-11-14","","Discarded","Over Production",26,"Portion",9
"11461",12166,12166,"Roasted Yukon Golds","Menu","2016-11-15 00:35:17","2016-11-14","","Discarded","Over Production",12,"Portion",9
"11462",12167,12167,"Three Cheese Enchiladas","Menu","2016-11-15 00:35:44","2016-11-14","","Discarded","Over Production",12,"Portion",9
"11463",12168,12168,"Grilled Cheese","Menu","2016-11-15 00:35:51","2016-11-14","","Discarded","Over Production",6,"Portion",9
"11464",12169,12169,"Straight Cut French Fries","Menu","2016-11-15 00:36:03","2016-11-14","","Discarded","Over Production",10,"Portion",9
"11465",12170,12170,"Salad Dressing Waste Module","Menu","2016-11-15 00:36:16","2016-11-14","","Discarded","Over Production",7.6,"Pound",9
"11466",12171,12171,"Salad Bar Waste Module","Menu","2016-11-15 00:36:32","2016-11-14","","Discarded","Over Production",16.6,"Pound",9
"11467",12172,12172,"Deli Bar Waste Module","Menu","2016-11-15 00:36:48","2016-11-14","","Discarded","Over Production",14.7,"Pound",9
"11545",12256,12256,"Blueberry Pancakes","Menu","2016-11-16 16:03:06","2016-11-16","","Discarded","Over Production",2,"Portion",9
"11546",12257,12257,"Chicken Tacos","Menu","2016-11-16 21:53:22","2016-11-16","","Discarded","Over Production",23.2,"Pound",9
"11560",12271,12271,"Grilled Cheese","Menu","2016-11-17 00:08:50","2016-11-16","","Discarded","Over Production",7,"Each",9
"11561",12272,12272,"Grilled Hot Dogs","Menu","2016-11-17 00:08:57","2016-11-16","","Discarded","Over Production",4,"Each",9
"11562",12273,12273,"Cranberry Turkey Panini","Menu","2016-11-17 00:09:12","2016-11-16","","Discarded","Over Production",6,"Each",9
"11563",12274,12274,"Hamburger No Bun","Menu","2016-11-17 00:09:27","2016-11-16","","Discarded","Over Production",6,"Each",9
"11564",12275,12275,"Shoestring Fries","Menu","2016-11-17 00:09:35","2016-11-16","","Discarded","Over Production",2,"Pound",9
"11565",12276,12276,"BBQ Kansas City Pork Spare Ribs","Menu","2016-11-17 00:09:48","2016-11-16","","Discarded","Over Production",5,"Portion",9
"11566",12277,12277,"Baked Potatoes","Menu","2016-11-17 00:09:54","2016-11-16","","Discarded","Over Production",6,"Each",9
"11567",12278,12278,"Chefs Choice Pasta du Jour","Menu","2016-11-17 00:10:01","2016-11-16","","Discarded","Over Production",2,"Portion",9
"11568",12279,12279,"Grilled Chicken w/ Chimichurri Sauce","Menu","2016-11-17 00:10:08","2016-11-16","","Discarded","Over Production",3,"Each",9
"11569",12280,12280,"Macaroni & Cheese","Menu","2016-11-17 00:10:18","2016-11-16","","Discarded","Over Production",10,"Portion",9
"11570",12281,12281,"Basmati Rice Pilaf","Menu","2016-11-17 00:10:56","2016-11-16","","Discarded","Over Production",8,"Portion",9
"11594",12310,12310,"Cheese Sauce","Menu","2016-11-17 19:15:31","2016-11-17","","Discarded","Over Production",6.2,"Pound",9
"11595",12311,12311,"Sauteed Peppers","Menu","2016-11-17 19:15:55","2016-11-17","","Discarded","Over Production",3.6,"Pound",9
"11596",12312,12312,"Scalloped Potatoes","Menu","2016-11-17 19:17:19","2016-11-17","","Discarded","Over Production",7.2,"Pound",9
"11607",12332,12332,"General Tsos Chicken","Menu","2016-11-18 00:46:06","2016-11-17","","Discarded","Over Production",11.2,"Pound",9
"11608",12333,12333,"Vegetable Egg Rolls","Menu","2016-11-18 00:46:30","2016-11-17","","Discarded","Over Production",19,"Each",9
"11609",12334,12334,"Veggie Strip Stir Fry","Menu","2016-11-18 00:46:45","2016-11-17","","Discarded","Over Production",5.8,"Pound",9
"11610",12335,12335,"Corn","Menu","2016-11-18 00:46:53","2016-11-17","","Discarded","Over Production",9.2,"Pound",9
"11611",12336,12336,"Fresh Cut Zucchini","Menu","2016-11-18 00:47:13","2016-11-17","","Discarded","Over Production",9.6,"Pound",9
"11613",12338,12338,"Marinara Sauce","Menu","2016-11-18 00:47:24","2016-11-17","","Discarded","Over Production",6.2,"Pound",9
"11614",12339,12339,"Meat Sauce","Menu","2016-11-18 00:47:34","2016-11-17","","Discarded","Over Production",5,"Pound",9
"11615",12340,12340,"Chefs Choice Pasta du Jour","Menu","2016-11-18 00:47:44","2016-11-17","","Discarded","Over Production",7,"Pound",9
"11620",12345,12345,"Chefs Choice Pasta du Jour","Menu","2016-11-18 10:55:26","2016-11-17","","Discarded","Over Production",7,"Pound",9
"11637",12363,12363,"Baked Parmesean Ranch Chicken Breast","Menu","2016-11-18 19:01:04","2016-11-18","","Discarded","Over Production",20,"Portion",9
"11693",12434,12434,"Chef's Choice Pasta du Jour","Menu","2016-11-29 00:29:02","2016-11-28","","Discarded","Over Production",2,"Pound",9
"11694",12435,12435,"Grilled Cheese","Menu","2016-11-29 00:29:11","2016-11-28","","Discarded","Over Production",2,"Portion",9
"11695",12436,12436,"Falafel w/ Tahini","Menu","2016-11-29 00:29:26","2016-11-28","","Discarded","Over Production",4,"Pound",9
"11696",12437,12437,"Meat Sauce","Menu","2016-11-29 00:29:53","2016-11-28","","Discarded","Over Production",2,"Pound",9
"11697",12438,12438,"Beef Tender Picadillo","Menu","2016-11-29 00:30:01","2016-11-28","","Discarded","Over Production",10,"Pound",9
"11698",12439,12439,"Hamburger No Bun","Menu","2016-11-29 00:30:22","2016-11-28","","Discarded","Over Production",4,"Portion",9
"11699",12440,12440,"Chefs Choice Pasta du Jour","Menu","2016-11-29 00:30:36","2016-11-28","","Discarded","Over Production",6,"Pound",9
"11700",12441,12441,"Grilled Chicken Cutlet","Menu","2016-11-29 00:30:40","2016-11-28","","Discarded","Over Production",5,"Pound",9
"11701",12442,12442,"Grilled Cheese","Menu","2016-11-29 00:30:49","2016-11-28","","Discarded","Over Production",4,"Pound",9
"11702",12443,12443,"Boneless Chicken Romano","Menu","2016-11-29 00:31:00","2016-11-28","","Discarded","Over Production",15,"Portion",9
"11703",12444,12444,"Curley Fries","Menu","2016-11-29 00:31:15","2016-11-28","","Discarded","Over Production",4,"Pound",9
"11704",12445,12445,"Basmati Rice","Menu","2016-11-29 00:31:23","2016-11-28","","Discarded","Over Production",2,"Pound",9
"11723",12468,12468,"Country Style Hash Browns","Menu","2016-11-29 15:58:38","2016-11-29","","Discarded","Over Production",6.6,"Each",9
"11724",12469,12469,"Pork Sausage Links","Menu","2016-11-29 15:59:18","2016-11-29","","Discarded","Over Production",5.4,"Each",9
"11726",12471,12471,"Hard Boiled Eggs","Menu","2016-11-29 15:59:55","2016-11-29","","Discarded","Over Production",7.2,"Each",9
"11728",12473,12473,"Oatmeal Hot Cereal","Menu","2016-11-29 16:00:57","2016-11-29","","Discarded","Over Production",8.2,"Pound",9
"11729",12474,12474,"Cream of Wheat","Menu","2016-11-29 16:01:37","2016-11-29","","Discarded","Over Production",7.6,"Pound",9
"11731",12476,12476,"Strawberry Pancakes","Menu","2016-11-29 16:04:50","2016-11-29","","Discarded","Over Production",14,"Each",9
"11732",12477,12477,"Roasted Summer Vegetables","Menu","2016-11-29 23:36:18","2016-11-29","","Discarded","Over Production",28,"Portion",9
"11809",12560,12560,"BBQ Chicken Drumsticks","Menu","2016-12-01 23:58:40","2016-12-01","","Discarded","Over Production",20,"Portion",9
"11810",12561,12561,"Red Petite Potatoes w/Dill","Menu","2016-12-01 23:59:09","2016-12-01","","Discarded","Over Production",13,"Pound",9
"11811",12562,12562,"Roasted Root Vegetables","Menu","2016-12-01 23:59:16","2016-12-01","","Discarded","Over Production",5,"Pound",9
"11812",12563,12563,"Vegan Mongolian Stir Fry","Menu","2016-12-01 23:59:31","2016-12-01","","Discarded","Over Production",6,"Pound",9
"11836",12590,12590,"Vegan Mongolian Stir Fry","Menu","2016-12-02 11:52:23","2016-12-01","","Discarded","Over Production",6,"Pound",9
"11837",12591,12591,"Roasted Root Vegetables","Menu","2016-12-02 11:53:26","2016-12-01","","Discarded","Over Production",4.8,"Pound",9
"11891",12651,12651,"Salad Bar Waste Module","Menu","2016-12-04 00:21:19","2016-12-03","","Discarded","Over Production",5.8,"Pound",9
"11893",12653,12653,"Salad Dressing Waste Module","Menu","2016-12-04 00:21:27","2016-12-03","","Discarded","Over Production",4.1,"Pound",9
"11935",12700,12700,"Buttermilk Pancakes","Menu","2016-12-05 15:49:39","2016-12-05","","Discarded","Over Production",30,"Each",9
"11948",12714,12714,"Fantail Shrimp","Menu","2016-12-05 19:10:50","2016-12-05","","Discarded","Over Production",10,"Each",9
"11949",12715,12715,"Vegan Pepper Steak Stir Fry","Menu","2016-12-05 19:11:49","2016-12-05","","Discarded","Over Production",2.8,"Pound",9
"11956",12722,12722,"Linguini  with White Beans, Garlic & Herbs","Menu","2016-12-06 00:15:27","2016-12-05","","Discarded","Over Production",10,"Portion",9
"11957",12723,12723,"Basmati Rice","Menu","2016-12-06 00:15:34","2016-12-05","","Discarded","Over Production",8,"Portion",9
"11958",12724,12724,"Scrod w/ Fresh Dill","Menu","2016-12-06 00:16:01","2016-12-05","","Discarded","Over Production",7,"Portion",9
"11959",12725,12725,"Hamburger No Bun","Menu","2016-12-06 00:18:08","2016-12-05","","Discarded","Over Production",4,"Each",9
"11960",12726,12726,"Grilled Chicken Cutlet","Menu","2016-12-06 00:18:19","2016-12-05","","Discarded","Over Production",6,"Each",9
"11961",12727,12727,"Grilled Cheese","Menu","2016-12-06 00:18:29","2016-12-05","","Discarded","Over Production",2,"Each",9
"11962",12728,12728,"Grilled Hot Dogs","Menu","2016-12-06 00:18:34","2016-12-05","","Discarded","Over Production",1,"Each",9
"11963",12729,12729,"Crinkle Cut Fries","Menu","2016-12-06 00:18:46","2016-12-05","","Discarded","Over Production",1.2,"Each",9
"11964",12730,12730,"Meat Sauce","Menu","2016-12-06 00:20:29","2016-12-05","","Discarded","Over Production",4,"Portion",9
"11965",12731,12731,"Marinara Sauce","Menu","2016-12-06 00:20:46","2016-12-05","","Discarded","Over Production",9,"Portion",9
"11966",12732,12732,"Brown Gravy","Menu","2016-12-06 00:21:06","2016-12-05","","Discarded","Over Production",11,"Pound",9
"11967",12734,12734,"Sticky Rice","Menu","2016-12-06 00:24:06","2016-12-05","","Discarded","Over Production",10,"Portion",9
"12026",12799,12799,"Basmati Rice","Menu","2016-12-07 21:29:18","2016-12-07","","Discarded","Over Production",4,"Pound",9
"12028",12801,12801,"Corn","Menu","2016-12-08 00:16:47","2016-12-07","","Discarded","Over Production",30,"Pound",9
"12030",12803,12803,"Sticky Rice","Menu","2016-12-08 00:17:12","2016-12-07","","Discarded","Over Production",4.7,"Pound",9
"12032",12805,12805,"Rice & Orzo Pilaf","Menu","2016-12-08 00:17:34","2016-12-07","","Discarded","Over Production",2.2,"Pound",9
"12034",12807,12807,"Vegetable Lo Mein","Menu","2016-12-08 00:17:48","2016-12-07","","Discarded","Over Production",3.5,"Pound",9
"12117",12897,12897,"Basmati Rice","Menu","2016-12-11 00:18:11","2016-12-10","","Discarded","Over Production",2,"Pound",9
