"379","Trim Waste","N,"Lunch","Friday","18","N,"N
"380","Trim Waste","N,"Lunch","Monday","18","N,"N
"381","Trim Waste","N,"Lunch","Saturday","18","N,"N
"382","Trim Waste","N,"Dinner","Sunday","18","N,"N
"383","Trim Waste","N,"Dinner","Thursday","18","N,"N
"384","Trim Waste","N,"Dinner","Wednesday","18","N,"N
"385","Trim Waste","N,"Dinner","Monday","18","N,"N
"386","Trim Waste","N,"Dinner","Friday","18","N,"N
"387","Trim Waste","N,"Dinner","Tuesday","18","N,"N
"388","Trim Waste","N,"Dinner","Saturday","18","N,"N
"389","Catering","N,"Dinner","Sunday","18","N,"N
"390","Catering","N,"Dinner","Friday","18","N,"N
"391","Catering","N,"Dinner","Thursday","18","N,"N
"392","Catering","N,"Dinner","Tuesday","18","N,"N
"393","Catering","N,"Dinner","Wednesday","18","N,"N
"394","Catering","N,"Dinner","Monday","18","N,"N
"395","Catering","N,"Dinner","Saturday","18","N,"N
"396","Post Consumer","N,"Dinner","Sunday","18","N,"N
"397","Post Consumer","N,"Dinner","Thursday","18","N,"N
"398","Post Consumer","N,"Dinner","Wednesday","18","N,"N
"399","Post Consumer","N,"Dinner","Tuesday","18","N,"N
"400","Post Consumer","N,"Dinner","Monday","18","N,"N
"401","Post Consumer","N,"Dinner","Friday","18","N,"N
"402","Post Consumer","N,"Dinner","Saturday","18","N,"N
"403","Soup","N,"Dinner","Sunday","18","N,"N
"404","Soup","N,"Dinner","Monday","18","N,"N
"405","Soup","N,"Dinner","Friday","18","N,"N
"406","Soup","N,"Dinner","Thursday","18","N,"N
"407","Soup","N,"Dinner","Wednesday","18","N,"N
"408","Soup","N,"Dinner","Tuesday","18","N,"N
"409","Soup","N,"Dinner","Saturday","18","N,"N
"410","Salad","N,"Dinner","Sunday","18","N,"N
"411","Salad","N,"Dinner","Monday","18","N,"N
"412","Salad","N,"Dinner","Friday","18","N,"N
"413","Salad","N,"Dinner","Thursday","18","N,"N
"414","Salad","N,"Dinner","Wednesday","18","N,"N
"415","Salad","N,"Dinner","Tuesday","18","N,"N
"416","Salad","N,"Dinner","Saturday","18","N,"N
"417","Deli","N,"Dinner","Sunday","18","N,"N
"418","Deli","N,"Dinner","Tuesday","18","N,"N
"419","Deli","N,"Dinner","Monday","18","N,"N
"420","Deli","N,"Dinner","Thursday","18","N,"N
"421","Deli","N,"Dinner","Wednesday","18","N,"N
"422","Deli","N,"Dinner","Friday","18","N,"N
"423","Deli","N,"Dinner","Saturday","18","N,"N
"424","Dessert","N,"Dinner","Wednesday","18","N,"N
"425","Dessert","N,"Dinner","Sunday","18","N,"N
"426","Dessert","N,"Dinner","Tuesday","18","N,"N
"427","Dessert","N,"Dinner","Monday","18","N,"N
